lambda,threshold,L_t_Sample_C,L_t_Sample_R,L_g_Black,L_g_White,L_tilde_t,is_primary_minimizer,is_sample_r_minimizer,is_robustness_minimizer
0.67,7,0.14968943089430892,0.14672581092320489,0.16344155844155842,0.12897718011409942,0.3038348412263405,False,False,False
0.67,8,0.1433788617886179,0.1402606043803715,0.15505411255411253,0.12579462102689487,0.29675348618694075,True,True,True
0.67,9,0.14501951219512194,0.14122539506515108,0.15626352813852812,0.1280847595762021,0.30459621448858576,False,False,False
0.67,10,0.14774146341463412,0.1432547823676185,0.16015963203463202,0.12903830480847595,0.31461037990361823,False,False,False
0.67,11,0.15383902439024388,0.14871499861380647,0.16973214285714283,0.12990220048899753,0.32999999999999996,False,False,False
0.68,1,0.36299837398373985,0.37355697255336845,0.3302489177489178,0.41232273838630806,0.68,False,False,False
0.68,2,0.28158048780487804,0.28051566398669253,0.28164502164502164,0.2814832925835371,0.5307763057536786,False,False,False
0.68,3,0.2359349593495935,0.2324313834211256,0.24153679653679655,0.22749796251018745,0.44855034778202835,False,False,False
0.68,4,0.2061918699186992,0.20097033545883008,0.21711038961038961,0.18974735126324369,0.39619907481236644,False,False,False
0.68,5,0.17926504065040652,0.17478236761851956,0.19416666666666668,0.15682151589242055,0.3498589057517025,False,False,False
0.68,6,0.15892682926829269,0.15578042694760189,0.17463203463203464,0.1352730236348818,0.315818677162935,False,False,False
0.68,7,0.1480260162601626,0.14498475187136123,0.16215367965367963,0.12674816625916868,0.3000089818059465,False,False,False
0.68,8,0.14083252032520324,0.13769891876906015,0.15268398268398267,0.12298288508557455,0.29113001084425044,True,True,True
0.68,9,0.14170406504065042,0.1379539783753812,0.1529220779220779,0.12480847595762021,0.29738745889580726,False,False,False
0.68,10,0.14364878048780486,0.1392791793734405,0.15579004329004328,0.12536267318663405,0.30579669436818235,False,False,False
0.68,11,0.1491772357723577,0.14420848350429719,0.16458874458874456,0.12596577017114913,0.31999999999999995,False,False,False
0.69,1,0.3683365853658537,0.3790504574438591,0.3351055194805195,0.41838630806845967,0.69,False,False,False
0.69,2,0.28516422764227645,0.2840130302190186,0.28542478354978357,0.28477180114099426,0.5373866981940025,False,False,False
0.69,3,0.23829268292682926,0.2346243415580815,0.24425324675324675,0.2293154034229829,0.4527615228527677,False,False,False
0.69,4,0.20754308943089428,0.20212780704186306,0.21889069264069264,0.1904523227383863,0.3984195899413548,False,False,False
0.69,5,0.17952682926829272,0.17487385639035208,0.194905303030303,0.15636511817440915,0.3499104326746499,False,False,False
0.69,6,0.15820325203252034,0.15492791793734406,0.1743831168831169,0.13383455582722087,0.3138974854449378,False,False,False
0.69,7,0.14636260162601628,0.14324369281951763,0.16086580086580085,0.124519152404238,0.2961831223855524,False,False,False
0.69,8,0.13828617886178865,0.13513723315774884,0.15031385281385282,0.1201711491442543,0.2855065355015602,True,False,True
0.69,9,0.13838861788617887,0.13468256168561132,0.14958062770562772,0.12153219233903834,0.29017870330302886,False,True,False
0.69,10,0.13955609756097564,0.13530357637926257,0.15142045454545458,0.1216870415647922,0.29698300883274664,False,False,False
0.69,11,0.14451544715447157,0.13970196839478793,0.15944534632034635,0.12202933985330075,0.31000000000000005,False,False,False
0.7,1,0.37367479674796744,0.38454394233434985,0.3399621212121212,0.4244498777506112,0.7,False,False,False
0.7,2,0.2887479674796748,0.2875103964513446,0.28920454545454544,0.2880603096984515,0.5439970906343264,False,False,False
0.7,3,0.24065040650406505,0.2368172996950374,0.24696969696969695,0.23113284433577833,0.45697269792350714,False,False,False
0.7,4,0.20889430894308944,0.20328527862489604,0.22067099567099566,0.19115729421352895,0.40064010507034314,False,False,False
0.7,5,0.17978861788617886,0.17496534516218465,0.1956439393939394,0.15590872045639773,0.34996195959759724,False,False,False
0.7,6,0.15747967479674796,0.1540754089270862,0.17413419913419914,0.1323960880195599,0.3119762937269406,False,False,False
0.7,7,0.14469918699186993,0.14150263376767397,0.15957792207792207,0.12229013854930726,0.2923572629651583,False,False,False
0.7,8,0.135739837398374,0.1325755475464375,0.14794372294372296,0.11735941320293401,0.2798830601588698,False,False,True
0.7,9,0.13507317073170733,0.13141114499584144,0.1462391774891775,0.11825590872045641,0.2829699477102504,True,False,False
0.7,10,0.13546341463414635,0.13132797338508456,0.14705086580086582,0.11801140994295031,0.2881693232973109,False,True,False
0.7,11,0.13985365853658538,0.13519545328527866,0.15430194805194808,0.11809290953545235,0.30000000000000004,False,False,False
0.71,1,0.37901300813008126,0.3900374272248406,0.34481872294372296,0.4305134474327628,0.71,False,False,False
0.71,2,0.29233170731707314,0.2910077626836706,0.2929843073593074,0.29134881825590875,0.5506074830746504,False,False,False
0.71,3,0.24300813008130082,0.2390102578319933,0.24968614718614715,0.23295028524857375,0.46118387299424657,False,False,False
0.71,4,0.21024552845528455,0.204442750207929,0.2224512987012987,0.19186226568867154,0.4028606201993315,False,False,False
0.71,5,0.18005040650406504,0.17505683393401716,0.19638257575757573,0.15545232273838633,0.35001348652054465,False,False,False
0.71,6,0.1567560975609756,0.1532228999168284,0.17388528138528137,0.13095762021189894,0.3100551020089434,False,False,False
0.71,7,0.14303577235772358,0.13976157471583034,0.1582900432900433,0.12006112469437652,0.2885314035447642,False,False,False
0.71,8,0.13319349593495936,0.13001386193512615,0.14557359307359308,0.1145476772616137,0.2742595848161795,False,False,True
0.71,9,0.13175772357723578,0.12813972830607154,0.1428977272727273,0.1149796251018745,0.2757611921174719,False,False,False
0.71,10,0.13137073170731708,0.12735237039090658,0.14268127705627706,0.11433577832110842,0.27935563776187505,True,True,False
0.71,11,0.1351918699186992,0.13068893817576935,0.1491585497835498,0.11415647921760393,0.29000000000000004,False,False,False
0.72,1,0.3843512195121951,0.39553091211533126,0.34967532467532464,0.43657701711491437,0.72,False,False,False
0.72,2,0.29591544715447154,0.2945051289159967,0.29676406926406923,0.2946373268133659,0.5572178755149744,False,False,False
0.72,3,0.24536585365853658,0.24120321596894925,0.25240259740259735,0.2347677261613692,0.46539504806498605,False,False,False
0.72,4,0.2115967479674797,0.20560022179096202,0.22423160173160173,0.1925672371638142,0.40508113532831985,False,False,False
0.72,5,0.18031219512195124,0.17514832270584973,0.19712121212121214,0.1549959250203749,0.35006501344349206,False,False,False
0.72,6,0.15603252032520323,0.15237039090657056,0.17363636363636364,0.129519152404238,0.30813391029094617,False,False,False
0.72,7,0.14137235772357726,0.1380205156639867,0.1570021645021645,0.11783211083944581,0.2847055441243701,False,False,False
0.72,8,0.1306471544715447,0.1274521763238148,0.1432034632034632,0.11173594132029342,0.2686361094734892,False,False,False
0.72,9,0.12844227642276423,0.12486831161630164,0.13955627705627707,0.11170334148329258,0.26855243652469346,False,False,True
0.72,10,0.1272780487804878,0.12337676739672859,0.13831168831168833,0.11066014669926653,0.2705419522264393,True,True,False
0.72,11,0.13053008130081303,0.12618242306626007,0.14401515151515154,0.11022004889975551,0.28,False,False,False
0.73,1,0.38968943089430896,0.401024397005822,0.3545319264069264,0.442640586797066,0.73,False,False,False
0.73,2,0.29949918699186995,0.2980024951483227,0.30054383116883115,0.2979258353708232,0.5638282679552984,False,False,False
0.73,3,0.24772357723577235,0.24339617410590517,0.25511904761904763,0.2365851670741646,0.4696062231357254,False,False,False
0.73,4,0.2129479674796748,0.20675769337399502,0.22601190476190477,0.19327220863895678,0.4073016504573082,False,False,False
0.73,5,0.1805739837398374,0.1752398114776823,0.19785984848484847,0.1545395273023635,0.3501165403664394,False,False,False
0.73,6,0.15530894308943088,0.15151788189631274,0.1733874458874459,0.128080684596577,0.3062127185729489,False,False,False
0.73,7,0.1397089430894309,0.13627945661214305,0.15571428571428572,0.1156030969845151,0.280879684703976,False,False,False
0.73,8,0.12810081300813006,0.12489049071250347,0.14083333333333334,0.10892420537897311,0.2630126341307989,False,False,False
0.73,9,0.1251268292682927,0.12159689492653175,0.13621482683982686,0.10842705786471067,0.26134368093191496,False,False,True
0.73,10,0.12318536585365857,0.1194011644025506,0.13394209956709957,0.10698451507742462,0.26172826669100346,True,True,False
0.73,11,0.12586829268292685,0.12167590795675078,0.13887175324675324,0.10628361858190709,0.27,False,False,False
0.74,1,0.3950276422764228,0.4065178818963127,0.3593885281385281,0.4487041564792176,0.74,False,False,False
0.74,2,0.30308292682926824,0.3014998613806487,0.3043235930735931,0.30121434392828034,0.5704386603956223,False,False,False
0.74,3,0.2500813008130081,0.2455891322428611,0.25783549783549786,0.23840260798696006,0.47381739820646485,False,False,False
0.74,4,0.21429918699186992,0.20791516495702797,0.22779220779220777,0.19397718011409945,0.40952216558629656,False,False,False
0.74,5,0.1808357723577236,0.17533130024951482,0.19859848484848483,0.15408312958435208,0.3501680672893868,False,False,False
0.74,6,0.15458536585365854,0.15066537288605492,0.17313852813852812,0.12664221678891605,0.3042915268549517,False,False,False
0.74,7,0.13804552845528456,0.13453839756029942,0.1544264069264069,0.11337408312958436,0.2770538252835819,False,False,False
0.74,8,0.12555447154471547,0.12232880510119212,0.13846320346320345,0.1061124694376528,0.25738915878810853,False,False,False
0.74,9,0.12181138211382116,0.11832547823676186,0.13287337662337664,0.10515077424612877,0.2541349253391365,False,False,False
0.74,10,0.11909268292682929,0.11542556140837262,0.1295725108225108,0.10330888345558273,0.25291458115556764,True,True,True
0.74,11,0.12120650406504066,0.11716939284724147,0.13372835497835497,0.10234718826405868,0.26,False,False,False
0.75,1,0.4003658536585366,0.41201136678680345,0.36424512987012986,0.4547677261613692,0.75,False,False,False
0.75,2,0.30666666666666664,0.30499722761297476,0.308103354978355,0.30450285248573755,0.5770490528359462,False,False,False
0.75,3,0.2524390243902439,0.24778209037981702,0.26055194805194803,0.2402200488997555,0.4780285732772043,False,False,False
0.75,4,0.21565040650406503,0.209072636540061,0.22957251082251082,0.19468215158924204,0.4117426807152849,False,False,False
0.75,5,0.18109756097560975,0.1754227890213474,0.19933712121212122,0.15362673186634065,0.3502195942123342,False,False,False
0.75,6,0.15386178861788619,0.14981286387579706,0.1728896103896104,0.12520374898125508,0.3023703351369545,False,False,False
0.75,7,0.1363821138211382,0.1327973385084558,0.15313852813852813,0.11114506927465363,0.2732279658631878,False,False,False
0.75,8,0.1230081300813008,0.1197671194898808,0.1360930735930736,0.10330073349633252,0.2517656834454182,False,False,False
0.75,9,0.1184959349593496,0.11505406154699196,0.1295319264069264,0.10187449062754686,0.246926169746358,False,False,False
0.75,10,0.115,0.11144995841419462,0.12520292207792208,0.09963325183374083,0.24410089562013185,True,True,True
0.75,11,0.11654471544715447,0.11266287773773219,0.1285849567099567,0.09841075794621026,0.25,False,False,False
0.76,1,0.4057040650406504,0.4175048516772942,0.3691017316017316,0.46083129584352084,0.76,False,False,False
0.76,2,0.31025040650406505,0.3084945938453008,0.3118831168831169,0.3077913610431948,0.5836594452762701,False,False,False
0.76,3,0.2547967479674797,0.24997504851677294,0.26326839826839826,0.24203748981255097,0.48223974834794375,False,False,False
0.76,4,0.21700162601626016,0.210230108123094,0.23135281385281387,0.19538712306438466,0.4139631958442733,False,False,False
0.76,5,0.18135934959349592,0.17551427779317993,0.20007575757575755,0.15317033414832926,0.3502711211352816,False,False,False
0.76,6,0.1531382113821138,0.1489603548655392,0.17264069264069265,0.12376528117359414,0.30044914341895723,False,False,False
0.76,7,0.13471869918699186,0.13105627945661216,0.15185064935064935,0.10891605541972289,0.2694021064427937,False,False,False
0.76,8,0.12046178861788616,0.11720543387856945,0.13372294372294372,0.10048899755501223,0.2461422081027279,False,False,False
0.76,9,0.11518048780487804,0.11178264485722207,0.1261904761904762,0.09859820700896496,0.2397174141535795,False,False,False
0.76,10,0.11090731707317072,0.10747435542001663,0.12083333333333333,0.09595762021189894,0.23528721008469605,True,True,True
0.76,11,0.11188292682926829,0.1081563626282229,0.12344155844155845,0.09447432762836186,0.24,False,False,False
0.77,1,0.4110422764227642,0.4229983365677849,0.37395833333333334,0.4668948655256724,0.77,False,False,False
0.77,2,0.3138341463414634,0.31199196007762686,0.3156628787878788,0.311079869600652,0.5902698377165941,False,False,False
0.77,3,0.25715447154471544,0.25216800665372885,0.2659848484848485,0.24385493072534636,0.4864509234186832,False,False,False
0.77,4,0.2183528455284553,0.21138757970612695,0.2331331168831169,0.1960920945395273,0.4161837109732617,False,False,False
0.77,5,0.18162113821138212,0.17560576656501248,0.20081439393939396,0.15271393643031783,0.350322648058229,False,False,False
0.77,6,0.15241463414634146,0.14810784585528136,0.17239177489177487,0.12232681336593317,0.29852795170096,False,False,False
0.77,7,0.13305528455284552,0.12931522040476848,0.15056277056277056,0.10668704156479215,0.26557624702239957,False,False,False
0.77,8,0.11791544715447154,0.11464374826725811,0.13135281385281383,0.09767726161369193,0.24051873276003757,False,False,False
0.77,9,0.11186504065040649,0.10851122816745216,0.12284902597402596,0.09532192339038305,0.23250865856080105,False,False,False
0.77,10,0.10681463414634144,0.10349875242583864,0.11646374458874459,0.09228198859005704,0.22647352454926026,True,True,True
0.77,11,0.10722113821138211,0.1036498475187136,0.11829816017316017,0.09053789731051344,0.22999999999999998,False,False,False
0.78,1,0.4163804878048781,0.42849182145827563,0.3788149350649351,0.472958435207824,0.78,False,False,False
0.78,2,0.3174178861788618,0.31548932630995297,0.3194426406926407,0.31436837815810925,0.5968802301569182,False,False,False
0.78,3,0.25951219512195123,0.25436096479068476,0.2687012987012987,0.24567237163814182,0.49066209848942255,False,False,False
0.78,4,0.21970406504065038,0.21254505128915996,0.2349134199134199,0.19679706601466992,0.41840422610225003,False,False,False
0.78,5,0.1818829268292683,0.17569725533684502,0.2015530303030303,0.15225753871230643,0.35037417498117635,False,False,False
0.78,6,0.1516910569105691,0.14725533684502357,0.17214285714285715,0.1208883455582722,0.2966067599829628,False,False,False
0.78,7,0.13139186991869917,0.12757416135292485,0.14927489177489178,0.10445802770986144,0.2617503876020055,False,False,False
0.78,8,0.1153691056910569,0.11208206265594677,0.12898268398268398,0.09486552567237164,0.23489525741734724,False,False,False
0.78,9,0.10854959349593495,0.10523981147768227,0.11950757575757574,0.09204563977180112,0.22529990296802255,False,False,False
0.78,10,0.10272195121951219,0.09952314943166064,0.11209415584415583,0.08860635696821514,0.21765983901382444,False,False,True
0.78,11,0.10255934959349591,0.09914333240920431,0.1131547619047619,0.08660146699266504,0.21999999999999997,True,True,False
0.79,1,0.4217186991869919,0.4339853063487663,0.38367153679653676,0.47902200488997554,0.79,False,False,False
0.79,2,0.3210016260162602,0.3189866925422789,0.3232224025974026,0.3176568867155664,0.6034906225972421,False,False,False
0.79,3,0.26186991869918697,0.25655392292764073,0.27141774891774895,0.24748981255093727,0.49487327356016203,False,False,False
0.79,4,0.22105528455284554,0.21370252287219296,0.23669372294372293,0.19750203748981257,0.4206247412312384,False,False,False
0.79,5,0.1821447154471545,0.1757887441086776,0.20229166666666668,0.15180114099429504,0.3504257019041237,False,False,False
0.79,6,0.15096747967479673,0.14640282783476574,0.1718939393939394,0.11944987775061125,0.2946855682649656,False,False,False
0.79,7,0.12972845528455285,0.12583310230108122,0.14798701298701297,0.10222901385493072,0.2579245281816114,False,False,False
0.79,8,0.11282276422764226,0.10952037704463542,0.1266125541125541,0.09205378973105134,0.22927178207465693,False,False,False
0.79,9,0.1052341463414634,0.10196839478791238,0.11616612554112553,0.08876935615321922,0.21809114737524407,False,False,False
0.79,10,0.09862926829268291,0.09554754643748266,0.1077245670995671,0.08493072534637325,0.20884615347838864,False,False,True
0.79,11,0.09789756097560974,0.09463681729969503,0.10801136363636361,0.0826650366748166,0.20999999999999996,True,True,False
0.8,1,0.4270569105691057,0.43947879123925704,0.38852813852813856,0.4850855745721272,0.8,False,False,False
0.8,2,0.32458536585365855,0.32248405877460495,0.3270021645021645,0.3209453952730236,0.610101015037566,False,False,False
0.8,3,0.26422764227642276,0.25874688106459665,0.2741341991341991,0.2493072534637327,0.49908444863090146,False,False,False
0.8,4,0.22240650406504064,0.21485999445522594,0.238474025974026,0.19820700896495516,0.42284525636022674,False,False,False
0.8,5,0.18240650406504064,0.17588023288051013,0.20303030303030303,0.1513447432762836,0.3504772288270711,False,False,False
0.8,6,0.15024390243902438,0.1455503188245079,0.17164502164502163,0.1180114099429503,0.2927643765469684,False,False,False
0.8,7,0.1280650406504065,0.1240920432492376,0.14669913419913422,0.09999999999999999,0.25409866876121734,False,False,False
0.8,8,0.11027642276422762,0.10695869143332408,0.12424242424242422,0.08924205378973103,0.22364830673196662,False,False,False
0.8,9,0.10191869918699187,0.09869697809814248,0.11282467532467531,0.08549307253463731,0.2108823917824656,False,False,False
0.8,10,0.09453658536585363,0.09157194344330467,0.10335497835497832,0.08125509372453135,0.20003246794295285,False,False,False
0.8,11,0.09323577235772355,0.09013030219018572,0.10286796536796534,0.0787286063569682,0.19999999999999996,True,True,True
0.81,1,0.43239512195121954,0.44497227612974777,0.3933847402597403,0.4911491442542787,0.81,False,False,False
0.81,2,0.3281691056910569,0.325981425006931,0.3307819264069264,0.3242339038304809,0.61671140747789,False,False,False
0.81,3,0.26658536585365855,0.26093983920155256,0.27685064935064935,0.2511246943765281,0.5032956237016409,False,False,False
0.81,4,0.2237577235772358,0.21601746603825892,0.240254329004329,0.1989119804400978,0.42506577148921515,False,False,False
0.81,5,0.1826682926829268,0.17597172165234268,0.2037689393939394,0.15088834555827219,0.3505287557500186,False,False,False
0.81,6,0.14952032520325204,0.14469780981425007,0.1713961038961039,0.11657294213528932,0.29084318482897115,False,False,False
0.81,7,0.12640162601626015,0.12235098419739394,0.14541125541125544,0.09777098614506925,0.2502728093408232,False,False,False
0.81,8,0.107730081300813,0.10439700582201274,0.12187229437229435,0.08643031784841075,0.21802483138927625,False,False,False
0.81,9,0.09860325203252031,0.09542556140837259,0.1094832251082251,0.08221678891605541,0.20367363618968712,False,False,False
0.81,10,0.09044390243902435,0.08759634044912668,0.09898538961038958,0.07757946210268946,0.19121878240751702,False,False,False
0.81,11,0.08857398373983737,0.08562378708067644,0.09772456709956708,0.07479217603911978,0.18999999999999995,True,True,True
0.82,1,0.4377333333333333,0.4504657610202384,0.398241341991342,0.49721271393643024,0.82,False,False,False
0.82,2,0.3317528455284553,0.329478791239257,0.3345616883116883,0.32752241238793806,0.6233217999182139,False,False,False
0.82,3,0.2689430894308943,0.2631327973385085,0.2795670995670996,0.2529421352893235,0.5075067987723803,False,False,False
0.82,4,0.22510894308943086,0.21717493762129192,0.24203463203463202,0.19961695191524043,0.42728628661820345,False,False,False
0.82,5,0.182930081300813,0.17606321042417522,0.20450757575757572,0.15043194784026082,0.3505802826729659,False,False,False
0.82,6,0.1487967479674797,0.14384530080399224,0.17114718614718613,0.11513447432762837,0.288921993110974,False,False,False
0.82,7,0.12473821138211384,0.12060992514555033,0.14412337662337665,0.09554197229013857,0.24644694992042915,False,False,False
0.82,8,0.10518373983739839,0.10183532021070142,0.11950216450216453,0.08361858190709048,0.212401356046586,False,False,False
0.82,9,0.09528780487804879,0.09215414471860273,0.10614177489177491,0.07894050529747354,0.1964648805969087,False,False,False
0.82,10,0.08635121951219515,0.08362073745494873,0.09461580086580089,0.07390383048084763,0.18240509687208134,False,False,False
0.82,11,0.08391219512195125,0.08111727197116719,0.09258116883116886,0.07085574572127142,0.18000000000000005,True,True,True
0.83,1,0.44307154471544713,0.4559592459107291,0.4030979437229437,0.5032762836185819,0.83,False,False,False
0.83,2,0.3353365853658536,0.33297615747158305,0.33834145021645023,0.33081092094539527,0.6299321923585378,False,False,False
0.83,3,0.27130081300813,0.2653257554754644,0.28228354978354975,0.254759576202119,0.5117179738431197,False,False,False
0.83,4,0.22646016260162602,0.21833240920432492,0.24381493506493507,0.20032192339038307,0.4295068017471918,False,False,False
0.83,5,0.18319186991869918,0.17615469919600776,0.20524621212121213,0.14997555012224936,0.35063180959591334,False,False,False
0.83,6,0.1480731707317073,0.1429927917937344,0.17089826839826838,0.11369600651996739,0.28700080139297673,False,False,False
0.83,7,0.1230747967479675,0.11886886609370668,0.14283549783549784,0.09331295843520783,0.24262109050003505,False,False,False
0.83,8,0.10263739837398374,0.09927363459939009,0.11713203463203466,0.08080684596577017,0.2067778807038957,False,False,False
0.83,9,0.09197235772357726,0.08888272802883283,0.10280032467532468,0.07566422167889161,0.18925612500413025,False,False,False
0.83,10,0.08225853658536587,0.07964513446077075,0.09024621212121214,0.07022819885900573,0.17359141133664555,False,False,False
0.83,11,0.07925040650406506,0.07661075686165791,0.08743777056277058,0.066919315403423,0.17000000000000004,True,True,True
0.84,1,0.44840975609756095,0.46145273080121985,0.40795454545454546,0.5093398533007334,0.84,False,False,False
0.84,2,0.33892032520325205,0.3364735237039091,0.34212121212121205,0.3340994295028525,0.6365425847988617,False,False,False
0.84,3,0.2736585365853659,0.2675187136124203,0.285,0.2565770171149145,0.5159291489138591,False,False,False
0.84,4,0.22781138211382113,0.21948988078735793,0.24559523809523812,0.20102689486552566,0.43172731687618016,False,False,False
0.84,5,0.18345365853658538,0.17624618796784028,0.20598484848484847,0.14951915240423796,0.3506833365188607,False,False,False
0.84,6,0.14734959349593496,0.1421402827834766,0.17064935064935063,0.11225753871230644,0.28507960967497953,False,False,False
0.84,7,0.12141138211382115,0.11712780704186306,0.14154761904761903,0.0910839445802771,0.23879523107964096,False,False,False
0.84,8,0.10009105691056909,0.09671194898807875,0.11476190476190477,0.07799511002444989,0.20115440536120538,False,False,False
0.84,9,0.0886569105691057,0.08561131133906294,0.09945887445887447,0.0723879380603097,0.18204736941135174,False,False,False
0.84,10,0.0781658536585366,0.07566953146659275,0.08587662337662338,0.06655256723716384,0.16477772580120972,False,False,False
0.84,11,0.07458861788617888,0.0721042417521486,0.08229437229437232,0.06298288508557459,0.16000000000000003,True,True,True
0.85,1,0.4537479674796748,0.4669462156917105,0.4128111471861472,0.5154034229828851,0.85,False,False,False
0.85,2,0.34250406504065034,0.3399708899362351,0.34590097402597403,0.33738793806030964,0.6431529772391857,False,False,False
0.85,3,0.2760162601626016,0.2697116717493762,0.2877164502164502,0.2583944580277099,0.5201403239845985,False,False,False
0.85,4,0.22916260162601623,0.2206473523703909,0.2473755411255411,0.20173186634066828,0.4339478320051685,False,False,False
0.85,5,0.18371544715447152,0.17633767673967288,0.20672348484848482,0.14906275468622654,0.3507348634418081,False,False,False
0.85,6,0.1466260162601626,0.14128777377321874,0.1704004329004329,0.11081907090464549,0.2831584179569823,False,False,False
0.85,7,0.11974796747967481,0.11538674799001943,0.14025974025974025,0.08885493072534638,0.23496937165924683,False,False,False
0.85,8,0.09754471544715448,0.0941502633767674,0.1123917748917749,0.07518337408312958,0.19553093001851501,False,False,False
0.85,9,0.08534146341463415,0.08233989464929305,0.09611742424242424,0.0691116544417278,0.17483861381857327,False,False,False
0.85,10,0.07407317073170733,0.07169392847241475,0.08150703463203465,0.06287693561532194,0.15596404026577393,False,False,False
0.85,11,0.06992682926829269,0.06759772664263933,0.07715097402597404,0.05904645476772617,0.15000000000000002,True,True,True
0.86,1,0.45908617886178865,0.47243970058220125,0.41766774891774894,0.5214669926650367,0.86,False,False,False
0.86,2,0.3460878048780488,0.3434682561685611,0.34968073593073595,0.3406764466177669,0.6497633696795098,False,False,False
0.86,3,0.27837398373983735,0.2719046298863321,0.29043290043290043,0.26021189894050534,0.524351499055338,False,False,False
0.86,4,0.2305138211382114,0.22180482395342388,0.24915584415584416,0.20243683781581093,0.43616834713415686,False,False,False
0.86,5,0.18397723577235772,0.1764291655115054,0.2074621212121212,0.14860635696821517,0.35078639036475545,False,False,False
0.86,6,0.14590243902439026,0.14043526476296092,0.17015151515151514,0.10938060309698452,0.28123722623898506,False,False,False
0.86,7,0.11808455284552846,0.11364568893817577,0.13897186147186147,0.08662591687041564,0.23114351223885274,False,False,False
0.86,8,0.09499837398373984,0.09158857776545606,0.11002164502164502,0.0723716381418093,0.1899074546758247,False,False,False
0.86,9,0.08202601626016261,0.07906847795952317,0.09277597402597403,0.06583537082314589,0.1676298582257948,False,False,False
0.86,10,0.06998048780487805,0.06771832547823677,0.0771374458874459,0.059201303993480045,0.14715035473033813,False,False,False
0.86,11,0.06526504065040652,0.06309121153313003,0.07200757575757577,0.055110024449877754,0.14,True,True,True
0.87,1,0.4644243902439024,0.477933185472692,0.4225243506493507,0.5275305623471882,0.87,False,False,False
0.87,2,0.34967154471544715,0.34696562240088713,0.3534604978354978,0.34396495517522413,0.6563737621198337,False,False,False
0.87,3,0.2807317073170732,0.2740975880232881,0.29314935064935066,0.26202933985330074,0.5285626741260775,False,False,False
0.87,4,0.2318650406504065,0.22296229553645688,0.25093614718614715,0.20314180929095355,0.4383888622631452,False,False,False
0.87,5,0.1842390243902439,0.17652065428333794,0.20820075757575757,0.14814995925020374,0.35083791728770286,False,False,False
0.87,6,0.14517886178861789,0.1395827557527031,0.1699025974025974,0.10794213528932355,0.2793160345209879,False,False,False
0.87,7,0.11642113821138211,0.11190462988633212,0.1376839826839827,0.08439690301548493,0.22731765281845862,False,False,False
0.87,8,0.0924520325203252,0.08902689215414472,0.10765151515151515,0.069559902200489,0.1842839793331344,False,False,False
0.87,9,0.07871056910569106,0.07579706126975325,0.08943452380952381,0.06255908720456398,0.16042110263301632,False,False,False
0.87,10,0.06588780487804878,0.06374272248405878,0.07276785714285713,0.055525672371638135,0.1383366691949023,False,False,False
0.87,11,0.06060325203252033,0.058584696423620734,0.06686417748917749,0.05117359413202934,0.13,True,True,True
0.88,1,0.46976260162601624,0.4834266703631827,0.42738095238095236,0.5335941320293399,0.88,False,False,False
0.88,2,0.35325528455284555,0.35046298863321323,0.3572402597402598,0.34725346373268134,0.6629841545601576,False,False,False
0.88,3,0.28308943089430894,0.27629054616024395,0.2958658008658009,0.2638467807660962,0.5327738491968168,False,False,False
0.88,4,0.23321626016260164,0.2241197671194899,0.25271645021645023,0.20384678076609616,0.4406093773921336,False,False,False
0.88,5,0.1845008130081301,0.17661214305517053,0.20893939393939395,0.14769356153219235,0.3508894442106502,False,False,False
0.88,6,0.14445528455284554,0.13873024674244525,0.16965367965367967,0.1065036674816626,0.27739484280299065,False,False,False
0.88,7,0.11475772357723577,0.1101635708344885,0.1363961038961039,0.08216788916055419,0.22349179339806452,False,False,False
0.88,8,0.08990569105691056,0.08646520654283338,0.10528138528138528,0.06674816625916871,0.17866050399044406,False,False,False
0.88,9,0.0753951219512195,0.07252564457998337,0.0860930735930736,0.05928280358598206,0.15321234704023784,False,False,False
0.88,10,0.06179512195121951,0.05976711948988078,0.0683982683982684,0.051850040749796246,0.12952298365946652,False,False,False
0.88,11,0.05594146341463414,0.05407818131411145,0.061720779220779225,0.04723716381418093,0.12,True,True,True
0.89,1,0.47510081300813006,0.48892015525367344,0.4322375541125541,0.5396577017114914,0.89,False,False,False
0.89,2,0.3568390243902439,0.3539603548655393,0.3610200216450216,0.35054197229013856,0.6695945470004815,False,False,False
0.89,3,0.28544715447154473,0.27848350429719987,0.29858225108225106,0.2656642216788916,0.5369850242675562,False,False,False
0.89,4,0.23456747967479674,0.2252772387025229,0.25449675324675325,0.20455175224123878,0.442829892521122,False,False,False
0.89,5,0.18476260162601627,0.17670363182700305,0.2096780303030303,0.14723716381418092,0.3509409711335976,False,False,False
0.89,6,0.14373170731707316,0.13787773773218742,0.16940476190476192,0.10506519967400163,0.27547365108499344,False,False,False
0.89,7,0.11309430894308943,0.10842251178264485,0.1351082251082251,0.07993887530562348,0.21966593397767045,False,False,False
0.89,8,0.08735934959349594,0.08390352093152204,0.1029112554112554,0.0639364303178484,0.17303702864775372,False,False,False
0.89,9,0.07207967479674796,0.06925422789021346,0.08275162337662338,0.056006519967400165,0.14600359144745934,False,False,False
0.89,10,0.05770243902439025,0.0557915164957028,0.06402867965367964,0.04817440912795436,0.12070929812403071,False,False,False
0.89,11,0.05127967479674796,0.049571666204602155,0.05657738095238095,0.04330073349633252,0.10999999999999999,True,True,True
